Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
US,2021-01-02 05:22:33,39.215877,-91.84242683,1824,32,0,1792,7184.496612572869,1.7543859649122806
US,2021-01-02 05:22:33,36.70978521,-93.82919888,1819,36,0,1783,5082.567269272681,1.9791094007696537
US,2021-01-02 05:22:33,37.50207671,-94.34757022,776,8,0,768,6602.007827122681,1.0309278350515465
US,2021-01-02 05:22:33,38.25271289,-94.34113157,845,12,0,833,5225.08038585209,1.4201183431952662
US,2021-01-02 05:22:33,38.29503305,-93.28756116,1203,16,0,1187,6187.31677210307,1.3300083125519535
US,2021-01-02 05:22:33,37.32449052,-90.02725304,961,12,0,949,7920.547267782082,1.2486992715920917
US,2021-01-02 05:22:33,38.99186229,-92.30723575,13498,44,0,13454,7479.649568055502,0.3259742184027263
US,2021-01-02 05:22:33,39.65816401,-94.80138942,6068,96,0,5972,6945.652671580971,1.5820698747528017
US,2021-01-02 05:22:33,36.71462476,-90.40421163,2850,15,0,2835,6709.35543104666,0.5263157894736842
US,2021-01-02 05:22:33,39.65620858,-93.98308093,553,5,0,548,6130.820399113082,0.9041591320072332
US,2021-01-02 05:22:33,38.83674754,-91.92186505,3817,20,0,3797,8530.943387792504,0.5239717055279015
US,2021-01-02 05:22:33,38.02199522,-92.76083747,3183,63,0,3120,6873.987690314221,1.9792648444863337
US,2021-01-02 05:22:33,37.38489388,-89.6843587,6503,99,0,6404,8245.109102204866,1.5223742887897893
US,2021-01-02 05:22:33,39.42762566,-93.50626255,661,18,0,643,7616.084802396589,2.723146747352496
US,2021-01-02 05:22:33,36.94160441,-90.96051322,379,6,0,373,6335.673687729856,1.5831134564643798
US,2021-01-02 05:22:33,38.64789422,-94.353399,5631,55,0,5576,5323.312535450936,0.9767359261232464
US,2021-01-02 05:22:33,37.72391475,-93.85445441,529,8,0,521,3686.66806049202,1.5122873345935728
US,2021-01-02 05:22:33,39.51499357,-92.9629191,337,3,0,334,4538.109345542688,0.8902077151335311
US,2021-01-02 05:22:33,36.9711783,-93.18537118,5580,49,0,5531,6298.32383317343,0.8781362007168458
US,2021-01-02 05:22:33,40.41040752,-91.73661677,376,5,0,371,5531.852287774018,1.3297872340425532
US,2021-01-02 05:22:33,39.31132056,-94.41850862,6339,98,0,6241,2536.1275145230206,1.545985171162644
US,2021-01-02 05:22:33,39.6013098,-94.40465394,1272,56,0,1216,6239.270123117673,4.40251572327044
US,2021-01-02 05:22:33,38.50455671,-92.27860244,7668,86,0,7582,9991.53039285947,1.1215440792905582
US,2021-01-02 05:22:33,38.844478,-92.80896081,1502,20,0,1482,8481.56304703823,1.3315579227696406
US,2021-01-02 05:22:33,37.97663738,-91.30528104,1731,19,0,1712,7236.6220735785955,1.097631426920855
US,2021-01-02 05:22:33,37.431814,-93.8503345,362,9,0,353,4787.726491204867,2.4861878453038675
US,2021-01-02 05:22:33,37.6811355,-93.02127031,707,18,0,689,4188.8849389738125,2.545968882602546
US,2021-01-02 05:22:33,39.96145298,-93.98519678,470,9,0,461,5677.6999275187245,1.9148936170212767
US,2021-01-02 05:22:33,39.89201062,-94.40476508,784,19,0,765,6248.505618873038,2.423469387755102
US,2021-01-02 05:22:33,37.60663134,-91.50790473,710,8,0,702,4559.172927502729,1.1267605633802815
US,2021-01-02 05:22:33,36.9325593,-92.49905109,631,19,0,612,4785.74137277209,3.011093502377179
US,2021-01-02 05:22:33,36.27167174,-90.09122243,2096,15,0,2081,7195.084274484227,0.7156488549618321
US,2021-01-02 05:22:33,38.41127108,-91.07522826,6656,113,0,6543,6402.031413813998,1.6977163461538465
US,2021-01-02 05:22:33,38.43947277,-91.50847147,689,29,0,660,4685.162518699851,4.208998548621191
US,2021-01-02 05:22:33,40.21097916,-94.40944419,614,16,0,598,9344.087657890732,2.6058631921824102
US,2021-01-02 05:22:33,37.2575872,-93.34230916,19064,278,0,18786,6504.575448844366,1.458245908518674
US,2021-01-02 05:22:33,40.11406587,-93.56509276,689,23,0,666,6994.923857868021,3.3381712626995648
US,2021-01-02 05:22:33,40.35570088,-93.99222144,637,10,0,627,7626.91570881226,1.5698587127158556
US,2021-01-02 05:22:33,38.38482826,-93.79293734,1453,22,0,1431,6657.807917888563,1.5141087405368203
US,2021-01-02 05:22:33,37.94163617,-93.3203037,435,9,0,426,4557.837384744342,2.0689655172413794
US,2021-01-02 05:22:33,40.09799248,-95.2163888,328,9,0,319,7449.466272995684,2.7439024390243905
US,2021-01-02 05:22:33,39.1435761,-92.69756691,623,3,0,620,6229.377062293771,0.4815409309791332
US,2021-01-02 05:22:33,36.77383887,-91.88683935,2343,37,0,2306,5840.416780915822,1.579172001707213
US,2021-01-02 05:22:33,37.55487945,-90.7735296,411,1,0,410,4059.259259259259,0.24330900243309
US,2021-01-02 05:22:33,39.01002188,-94.34724536,23679,245,0,23434,3368.226101725293,1.0346720723003506
US,2021-01-02 05:22:33,37.20351921,-94.34050458,10125,160,0,9965,8345.147039430305,1.5802469135802468
US,2021-01-02 05:22:33,38.25926778,-90.53870896,15317,134,0,15183,6805.105717497257,0.8748449435268003
US,2021-01-02 05:22:33,38.74719601,-93.80691168,3250,31,0,3219,6011.616292405017,0.953846153846154
US,2021-01-02 05:22:33,39.0997,-94.5786,30472,354,0,30118,6232.219297545931,1.161722236807561
US,2021-01-02 05:22:33,40.12699751,-92.14780832,151,2,0,149,3814.094468300076,1.3245033112582782
US,2021-01-02 05:22:33,37.65896829,-92.5888493,2515,46,0,2469,7040.282171150239,1.8290258449304173
US,2021-01-02 05:22:33,39.06986886,-93.78076396,2092,40,0,2052,6395.988748929925,1.9120458891013383
US,2021-01-02 05:22:33,37.10626634,-93.83293097,2346,52,0,2294,6116.542823621431,2.216538789428815
US,2021-01-02 05:22:33,40.09673161,-91.72070156,549,3,0,546,5615.793780687398,0.546448087431694
US,2021-01-02 05:22:33,39.05345619,-90.95588181,3561,19,0,3542,6034.2636368257845,0.5335579893288402
US,2021-01-02 05:22:33,39.87001769,-93.10704106,409,9,0,400,3431.2080536912754,2.2004889975550124
US,2021-01-02 05:22:33,39.78110272,-93.54645978,1050,24,0,1026,6895.645892165233,2.2857142857142856
US,2021-01-02 05:22:33,39.83049768,-92.56453089,932,10,0,922,6165.24442680426,1.072961373390558
US,2021-01-02 05:22:33,37.47865134,-90.3467143,1215,10,0,1205,10051.29053606883,0.823045267489712
US,2021-01-02 05:22:33,38.16193985,-91.92249662,469,6,0,463,5392.664137058756,1.279317697228145
US,2021-01-02 05:22:33,39.80601912,-91.62203062,2360,24,0,2336,8271.99439186821,1.0169491525423728
US,2021-01-02 05:22:33,36.62869595,-94.34867205,1683,18,0,1665,7369.619477164251,1.0695187165775402
US,2021-01-02 05:22:33,40.42212303,-93.5682959,133,1,0,132,3677.080453414432,0.7518796992481203
US,2021-01-02 05:22:33,38.21450288,-92.42610898,2044,41,0,2003,7978.45349154924,2.00587084148728
US,2021-01-02 05:22:33,36.82516239,-89.29505753,1139,16,0,1123,8641.881638846737,1.404741000877963
US,2021-01-02 05:22:33,38.63571781,-92.57976951,1510,17,0,1493,9360.277708901562,1.1258278145695364
US,2021-01-02 05:22:33,39.49593978,-92.00043978,522,5,0,517,6038.870893105044,0.9578544061302682
US,2021-01-02 05:22:33,38.94022054,-91.47000721,504,9,0,495,4363.258592329668,1.7857142857142858
US,2021-01-02 05:22:33,38.4181765,-92.88791859,1458,24,0,1434,7068.405487952683,1.646090534979424
US,2021-01-02 05:22:33,36.59666326,-89.66070007,1624,31,0,1593,9510.423986882171,1.908866995073892
US,2021-01-02 05:22:33,36.90519407,-94.3394104,3505,46,0,3459,6018.61391579092,1.3124108416547788
US,2020-12-29 23:22:37,40.36079813,-94.88133008,2286,18,0,2268,10347.637153720803,0.7874015748031497
US,2021-01-02 05:22:33,36.68710164,-91.4033755,542,3,0,539,5147.687339728369,0.5535055350553506
US,2021-01-02 05:22:33,38.46036182,-91.8613635,1206,8,0,1198,8857.87734116783,0.6633499170812603
US,2021-01-02 05:22:33,36.64916339,-92.44459066,382,4,0,378,4163.941574013516,1.0471204188481675
US,2021-01-02 05:22:33,36.2130572,-89.78742322,1285,21,0,1264,8130.338500474533,1.6342412451361867
US,2021-01-02 05:22:33,37.70660776,-89.82741088,1862,19,0,1843,9730.35117056856,1.020408163265306
US,2021-01-02 05:22:33,38.72798918,-93.28471706,4100,61,0,4039,9683.743120999552,1.4878048780487805
US,2021-01-02 05:22:33,37.87736118,-91.79351727,2525,86,0,2439,5664.864379781482,3.405940594059406
US,2021-01-02 05:22:33,39.34310674,-91.16980779,1285,14,0,1271,7021.090591192219,1.0894941634241244
US,2021-01-02 05:22:33,39.38154439,-94.77068479,2467,23,0,2444,2362.6194717385893,0.9323064450749898
US,2021-01-02 05:22:33,37.6162296,-93.39828174,1842,21,0,1821,5729.571681856356,1.1400651465798046
US,2021-01-02 05:22:33,37.82462075,-92.20783203,2571,27,0,2544,4887.182314140704,1.0501750291715286
US,2021-01-02 05:22:33,40.47942497,-93.02042674,200,1,0,199,4258.943781942078,0.5
US,2021-01-02 05:22:33,39.52817427,-91.51838643,667,7,0,660,6470.074692016685,1.0494752623688155
US,2021-01-02 05:22:33,39.44007257,-92.4971374,1611,17,0,1594,6509.616938742524,1.0552451893234016
US,2021-01-02 05:22:33,39.3537468,-93.98905745,1140,8,0,1132,4952.645755495699,0.7017543859649122
US,2021-01-02 05:22:33,37.36085952,-90.97009925,225,2,0,223,3588.5167464114834,0.8888888888888888
US,2021-01-02 05:22:33,36.65460667,-90.85990261,678,8,0,670,5102.347983142685,1.1799410029498525
US,2021-01-02 05:22:33,39.13734288,-93.20259964,2033,23,0,2010,8931.944993629453,1.1313330054107231
US,2021-01-02 05:22:33,40.46921489,-92.52311943,203,1,0,202,4356.223175965665,0.4926108374384236
US,2021-01-02 05:22:33,40.45214695,-92.14709064,230,3,0,227,4691.962464300285,1.3043478260869563
US,2021-01-02 05:22:33,37.05588075,-89.56474493,3345,60,0,3285,8738.244514106584,1.7937219730941705
US,2021-01-02 05:22:33,37.15772072,-91.40190382,410,9,0,401,5020.818025961303,2.1951219512195124
US,2021-01-02 05:22:33,39.79742518,-92.07634971,299,4,0,295,5042.158516020236,1.3377926421404682
US,2021-01-02 05:22:33,38.77875681,-90.66662425,27407,290,0,27117,6817.288606096184,1.0581238369759551
US,2021-01-02 05:22:33,38.03699437,-93.77631447,465,5,0,460,4948.387783335107,1.075268817204301
US,2021-01-02 05:22:33,37.81214171,-90.47598685,6616,69,0,6547,9843.04098787473,1.0429262394195888
US,2021-01-02 05:22:33,38.63770039999999,-90.4458375,69480,1391,0,68089,6988.498347926233,2.002014968336212
US,2021-01-02 05:22:33,38.63555736,-90.24349225,17610,336,0,17274,5858.751197700415,1.908006814310051
US,2021-01-02 05:22:33,37.89090059,-90.1949941,1430,5,0,1425,7991.505532580753,0.3496503496503496
US,2021-01-02 05:22:33,36.85571651,-89.9444155,2027,34,0,1993,6983.634797588286,1.6773556980759745
US,2021-01-02 05:22:33,36.75000327,-93.45256475,1645,24,0,1621,5148.347521281923,1.458966565349544
US,2021-01-02 05:22:33,40.2099105,-93.11150106,661,10,0,651,10855.64132041386,1.51285930408472
US,2021-01-02 05:22:33,36.65465345,-93.04075153,3827,52,0,3775,6842.726362466028,1.358766657956624
US,2021-01-02 05:22:33,37.31728859,-91.96564727,1363,18,0,1345,5366.564296401291,1.3206162876008805
US,2021-01-02 05:22:33,35.768908300181025,-71.11371388385798,36960,0,0,36960,5738.940929020448,0.0
US,2021-01-02 05:22:33,37.8457799,-94.34127305,1100,19,0,1081,5349.413996012255,1.7272727272727273
US,2021-01-02 05:22:33,38.76529479,-91.16124662,1667,9,0,1658,4676.147998541333,0.5398920215956808
US,2021-01-02 05:22:33,37.96130078,-90.87948158,1798,39,0,1759,7270.521633643348,2.169076751946607
US,2021-01-02 05:22:33,37.11303869,-90.46001416,670,6,0,664,5204.691990988891,0.8955223880597015
US,2021-01-02 05:22:33,37.2813734,-92.876329,2462,39,0,2423,6218.427965245504,1.5840779853777416
US,2021-01-02 05:22:33,40.47945588,-94.42328751,122,1,0,121,6060.606060606061,0.819672131147541
US,2021-01-02 05:22:33,37.27029221,-92.46914488,1096,24,0,1072,5992.673191535896,2.18978102189781
US,2021-01-02 05:22:33,45.13434354,-112.8984694,769,8,0,761,8134.983603088966,1.0403120936280883
US,2021-01-02 05:22:33,45.42335905,-107.492347,2050,58,0,1992,15391.545911855244,2.8292682926829267
US,2021-01-02 05:22:33,48.43175214,-108.9582723,603,22,0,581,9025.594970812752,3.648424543946932
US,2021-01-02 05:22:33,46.33277565,-111.4955813,294,1,0,293,4713.804713804714,0.3401360544217687
US,2021-01-02 05:22:33,45.22850116,-109.0274047,682,8,0,674,6358.974358974359,1.1730205278592376
US,2021-01-02 05:22:33,45.5197966,-104.5395536,135,4,0,131,10782.747603833866,2.962962962962963
US,2021-01-02 05:22:33,47.30797024,-111.3467922,6634,104,0,6530,8153.282697932797,1.5676816400361773
US,2021-01-02 05:22:33,47.88084126,-110.4353362,371,4,0,367,6583.850931677019,1.0781671159029649
US,2021-01-02 05:22:33,46.25319932,-105.57375259999998,987,9,0,978,8656.376074372916,0.9118541033434652
US,2021-01-02 05:22:33,48.78420029,-105.54763429999998,138,5,0,133,8165.680473372781,3.6231884057971016
US,2021-01-02 05:22:33,47.26584855,-104.89444170000002,926,23,0,903,10751.19006153489,2.4838012958963285
US,2021-01-02 05:22:33,46.05953325,-113.073353,847,9,0,838,9266.958424507658,1.062573789846517
US,2021-01-02 05:22:33,46.33478338,-104.4183565,268,2,0,266,9416.725228390724,0.746268656716418
US,2021-01-02 05:22:33,47.26331584,-109.2245206,860,13,0,847,7782.805429864254,1.5116279069767442
US,2021-01-02 05:22:33,48.29575866,-114.0520569,8854,56,0,8798,8529.37209795195,0.6324824937881184
US,2021-01-02 05:22:33,45.54486106,-111.1692571,9313,37,0,9276,8138.315535592568,0.3972941050144958
US,2021-01-02 05:22:33,47.27545948,-107.0002351,72,2,0,70,5723.370429252782,2.7777777777777777
US,2021-01-02 05:22:33,48.70513576,-112.9934235,1324,23,0,1301,9626.990474805498,1.7371601208459215
US,2021-01-02 05:22:33,46.3816474,-109.1768522,43,0,0,43,5237.515225334957,0.0
US,2021-01-02 05:22:33,46.40605220000001,-113.4414186,162,2,0,160,4794.317845516425,1.2345679012345678
US,2021-01-02 05:22:33,48.62879827,-110.1129252,1639,34,0,1605,9942.975006066488,2.074435631482612
US,2021-01-02 05:22:33,46.14907081,-112.094396,777,4,0,773,6357.90851812454,0.5148005148005148
US,2021-01-02 05:22:33,47.04581276,-110.2660688,77,0,0,77,3836.571998006976,0.0
US,2021-01-02 05:22:33,47.64514965,-114.0898013,1471,16,0,1455,4829.601418346576,1.087695445275323
US,2021-01-02 05:22:33,47.12610041,-112.394698,4859,38,0,4821,6998.21407996313,0.782053920559786
US,2021-01-02 05:22:33,48.56084317,-111.024307,101,1,0,100,4321.780059905862,0.99009900990099
US,2021-01-02 05:22:33,48.54265777,-115.4046155,1089,9,0,1080,5450.45045045045,0.8264462809917356
US,2021-01-02 05:22:33,45.30080065,-111.9173017,509,3,0,506,5918.604651162791,0.5893909626719057
US,2021-01-02 05:22:33,47.64469406,-105.7944994,143,0,0,143,8593.75,0.0
US,2021-01-02 05:22:33,46.59907074,-110.8898557,111,7,0,104,5961.331901181526,6.306306306306307
US,2021-01-02 05:22:33,47.15283992,-115.0015239,177,0,0,177,4025.471912667728,0.0
US,2021-01-02 05:22:33,47.03728583,-113.92135079999998,6385,54,0,6331,5338.628762541806,0.845732184808144
US,2021-01-02 05:22:33,46.49684637,-108.39498,264,7,0,257,5698.251672782215,2.6515151515151514
US,2021-01-02 05:22:33,45.48965095,-110.52643940000002,876,6,0,870,5275.201734312899,0.684931506849315
US,2021-01-02 05:22:33,47.1182463,-108.2508876,10,1,0,9,2053.388090349076,10.0
US,2021-01-02 05:22:33,48.25936577,-107.9128511,426,12,0,414,10773.899848254932,2.816901408450704
US,2021-01-02 05:22:33,48.22773388,-112.2252703,387,3,0,384,6547.115547284723,0.7751937984496124
US,2021-01-02 05:22:33,45.39617714,-105.636738,102,5,0,97,6064.209274673009,4.901960784313726
US,2021-01-02 05:22:33,46.85538891,-112.9359164,788,5,0,783,11436.865021770682,0.6345177664974619
US,2021-01-02 05:22:33,46.86048047,-105.379384,124,2,0,122,11513.463324048282,1.6129032258064515
US,2021-01-02 05:22:33,46.08520862,-114.11891640000002,2156,26,0,2130,4921.700223713647,1.2059369202226344
US,2021-01-02 05:22:33,47.78668011,-104.5610786,875,11,0,864,8099.601962417847,1.2571428571428571
US,2021-01-02 05:22:33,48.29607488,-105.0079268,1390,51,0,1339,12631.77026535805,3.669064748201439
US,2021-01-02 05:22:33,46.23397237,-106.72928799999998,1027,28,0,999,11491.55197493566,2.726387536514119
US,2021-01-02 05:22:33,47.67657534,-115.1329916,440,3,0,437,3632.4609923222974,0.6818181818181818
US,2021-01-02 05:22:33,48.72085833,-104.503829,357,5,0,352,10788.757932910245,1.4005602240896358
US,2021-01-02 05:22:33,45.90018933,-112.6620092,3033,34,0,2999,8686.810826292425,1.121002307945928
US,2021-01-02 05:22:33,45.67071407,-109.3950061,543,8,0,535,5631.611698817673,1.4732965009208103
US,2021-01-02 05:22:33,45.81367654,-109.9425686,314,6,0,308,8402.461867808403,1.910828025477707
US,2021-01-02 05:22:33,47.83741052,-112.2410688,312,5,0,307,5075.646656905808,1.6025641025641026
US,2021-01-02 05:22:33,48.65577551,-111.6942414,673,8,0,665,14210.304054054051,1.188707280832095
US,2021-01-02 05:22:33,46.20973220000001,-107.2666516,43,1,0,42,6178.16091954023,2.3255813953488373
US,2020-12-21 13:27:30,35.768908300181025,-71.11371388385798,0,0,0,0,5738.940929020448,2.2286991482179874
US,2021-01-02 05:22:33,48.36435097,-106.6669635,644,7,0,637,8707.409410492159,1.0869565217391304
US,2021-01-02 05:22:33,46.46652491,-109.8464636,141,6,0,135,6632.173095014111,4.25531914893617
US,2021-01-02 05:22:33,46.95925154,-104.2510927,113,4,0,109,11661.506707946335,3.5398230088495577
US,2021-01-02 05:22:33,45.93955949,-108.2691486,13847,161,0,13686,8584.62492250465,1.1627067234780095
US,2021-01-02 05:22:33,40.52449420000001,-98.50117804,2297,36,0,2261,7323.9167171507825,1.567261645624728
US,2021-01-02 05:22:33,42.17695516,-98.0666283,427,4,0,423,6779.930136551287,0.936768149882904
US,2021-01-02 05:22:33,41.56896142,-101.6959559,18,0,0,18,3887.688984881209,0.0
US,2021-01-02 05:22:33,41.54634427,-103.7114332,26,0,0,26,3489.93288590604,0.0
US,2021-01-02 05:22:33,41.91311716,-99.97677845,16,0,0,16,3440.860215053764,0.0
US,2021-01-02 05:22:33,41.70759415,-98.06737183,421,4,0,417,8108.628659476117,0.9501187648456056
US,2021-01-02 05:22:33,42.22079243,-103.0878834,784,8,0,776,7270.703885746082,1.020408163265306
US,2021-01-02 05:22:33,42.8997274,-98.76486568,162,3,0,159,8441.896821261074,1.851851851851852
US,2021-01-02 05:22:33,42.43018907,-99.92904055,209,2,0,207,7072.758037225042,0.9569377990430622
US,2021-01-02 05:22:33,40.85486962,-99.07500296,4329,48,0,4281,8717.453029662296,1.1088011088011087
US,2021-01-02 05:22:33,41.85056773,-96.32605633,521,9,0,512,8066.264127573928,1.727447216890595
US,2021-01-02 05:22:33,41.22703692,-97.13106306,717,9,0,708,8944.610778443113,1.2552301255230125
US,2021-01-02 05:22:33,40.90899107,-96.13971217,1762,13,0,1749,6712.892410850351,0.7377979568671964
US,2021-01-02 05:22:33,42.5988851,-97.25311951,549,10,0,539,6534.158533682456,1.8214936247723128
US,2021-01-02 05:22:33,40.5237198,-101.6978026,369,3,0,366,9403.669724770642,0.8130081300813008
US,2021-01-02 05:22:33,42.54502621,-101.1244332,251,4,0,247,4412.023202671823,1.593625498007968
US,2021-01-02 05:22:33,41.21999357,-102.9941693,758,12,0,746,8507.29517396184,1.5831134564643798
US,2021-01-02 05:22:33,40.52439441,-98.05126296,552,8,0,544,8898.91987747864,1.4492753623188406
US,2021-01-02 05:22:33,41.57486951,-97.0868542,1447,18,0,1429,13511.999252964795,1.243953006219765
US,2021-01-02 05:22:33,41.91637624,-96.78730772,824,9,0,815,9314.944607732308,1.0922330097087378
US,2021-01-02 05:22:33,41.39374521,-99.72805369,639,14,0,625,5929.29386656769,2.190923317683881
US,2021-01-02 05:22:33,42.39040144,-96.56656425,3505,55,0,3450,17502.24707879756,1.5691868758915837
US,2021-01-02 05:22:33,42.71985036,-103.1313774,547,18,0,529,6368.611014087786,3.290676416819013
US,2021-01-02 05:22:33,40.87028216,-99.8201461,2476,24,0,2452,10493.748675566858,0.9693053311793216
US,2021-01-02 05:22:33,41.11168186,-102.3333331,70,0,0,70,3901.895206243032,0.0
US,2021-01-02 05:22:33,42.49188363,-96.86782408,490,6,0,484,8694.109297374023,1.2244897959183674
US,2021-01-02 05:22:33,41.58071748,-96.65598179,3798,42,0,3756,10386.982086694929,1.1058451816745656
US,2021-01-02 05:22:33,41.29518299,-96.15085305,53581,515,0,53066,9378.342000290551,0.9611616057930984
US,2021-01-02 05:22:33,40.17638677,-101.6876522,102,4,0,98,6024.808033077377,3.92156862745098
